"variable","countyfips","year","value"
"LFRESC","49","1998",6874.21768442899
"LFRESC","51","1998",8285.5642456515
"LFRESC","53","1998",533.45223541517
"LFRESC","55","1998",3702.65569102234
"LFRESC","57","1998",769.812845669201
"LFRESC","61","1998",731.157358114397
"LFRESC","63","1998",3628.30134066361
"LFRESC","65","1998",3809.74297021634
"LFRESC","67","1998",24078.8309795152
"LFRESC","69","1998",136972.967194632
"LFRESC","71","1998",6594.40694629358
"LFRESC","73","1998",2446.34016658382
"LFRESC","75","1998",10056.6166890048
"LFRESC","77","1998",55184.4271536406
"LFRESC","79","1998",381.332225086541
"LFRESC","81","1998",6115.17416107865
"LFRESC","83","1998",10564.3136053389
"LFRESC","85","1998",15274.8844790014
"LFRESC","87","1998",12649.8607074554
"LFRESC","89","1998",8931.65125833287
"LFRESC","91","1998",1723.40239377501
"LFRESC","93","1998",8085.75964711667
"LFRESC","95","1998",2020.96859097856
"LFRESC","97","1998",10429.9965203506
"LFRESC","99","1998",6032.46581760628
"LFRESC","101","1998",61188.7313986336
"LFRESC","103","1998",3009.64645679957
"LFRESC","105","1998",5310.77855473217
"LFRESC","107","1998",12011.5014577203
"LFRESC","109","1998",2553.60162623184
"LFRESC","111","1998",324.843605874175
"LFRESC","113","1998",4267.53049372095
"LFRESC","115","1998",1204.95489380999
"LFRESC","117","1998",13738.9733939643
"LFRESC","119","1998",11613.305519029
"LFRESC","121","1998",2386.14288815576
"LFRESC","123","1998",86825.519308983
"LFRESC","125","1998",4550.19790349261
"LFRESC","500","1998",1287573.08861901
"LFRESC","3","1999",6755.60090276063
"LFRESC","7","1999",4763.39508418158
"LFRESC","9","1999",1808.84090458104
"LFRESC","11","1999",1789.25308811636
"LFRESC","15","1999",7308.94212383783
"LFRESC","17","1999",1019.5624403183
"LFRESC","19","1999",5351.37020755354
"LFRESC","21","1999",3373.16090596566
"LFRESC","23","1999",1625.97371093253
"LFRESC","25","1999",1519.06515605752
"LFRESC","27","1999",1653.65547176692
"LFRESC","29","1999",11542.8279965157
"LFRESC","33","1999",827.255701906505
"LFRESC","37","1999",23935.2714817461
"LFRESC","39","1999",10637.966076711
"LFRESC","41","1999",282286.048276326
"LFRESC","43","1999",17238.462877915
"LFRESC","45","1999",22159.1407046289
"LFRESC","47","1999",2881.46514437762
"LFRESC","49","1999",7256.32043978058
"LFRESC","51","1999",8502.71209498943
"LFRESC","53","1999",540.962052074923
"LFRESC","55","1999",3802.70036479556
"LFRESC","57","1999",770.223129153983
"LFRESC","61","1999",740.263962338627
"LFRESC","63","1999",3104.37697338259
"LFRESC","65","1999",3835.30175173271
"LFRESC","67","1999",25129.7561332333
"LFRESC","69","1999",141756.572529295
"LFRESC","71","1999",6691.08271314268
"LFRESC","73","1999",2487.24394972295
"LFRESC","75","1999",9148.44112515101
"LFRESC","77","1999",56468.2180176492
"LFRESC","79","1999",405.573927749263
"LFRESC","81","1999",6235.66697638171
"LFRESC","83","1999",10836.8706519836
"LFRESC","85","1999",15789.5320817955
"LFRESC","87","1999",12811.9675898087
"LFRESC","89","1999",8964.77980013225
"LFRESC","91","1999",1824.1732743696
"LFRESC","93","1999",8652.01382953927
"LFRESC","95","1999",1992.26600752889
"LFRESC","97","1999",10407.9746659792
"LFRESC","99","1999",6148.79812700655
"LFRESC","101","1999",62512.3772359516
"LFRESC","103","1999",2944.51005118146
"LFRESC","105","1999",5398.92561761997
"LFRESC","107","1999",12452.8888264288
"LFRESC","109","1999",2665.26630841291
"LFRESC","111","1999",330.365549630526
"LFRESC","113","1999",4351.47450576426
"LFRESC","115","1999",1228.92301283009
"LFRESC","117","1999",14581.150321538
"LFRESC","119","1999",11978.7402410074
"LFRESC","121","1999",2323.76467831977
"LFRESC","123","1999",89330.0305875665
"LFRESC","125","1999",4571.97332282469
"LFRESC","500","1999",1324407.29660988
"LFRESC","3","2000",6875.52667199715
"LFRESC","7","2000",5044.36634029941
"LFRESC","9","2000",1812.50687553796
"LFRESC","11","2000",1800.25291720692
"LFRESC","15","2000",7584.59789463217
"LFRESC","17","2000",996.668149581208
"LFRESC","19","2000",5491.42814352994
"LFRESC","21","2000",3424.73943627657
"LFRESC","23","2000",1633.56595750903
"LFRESC","25","2000",1712.87525637433
"LFRESC","27","2000",1749.99891001396
"LFRESC","29","2000",11887.5112852973
"LFRESC","33","2000",852.468144563049
"LFRESC","37","2000",25983.4248273368
"LFRESC","39","2000",11267.5938215282
"LFRESC","41","2000",289049.956424988
"LFRESC","43","2000",18224.6583377006
"LFRESC","45","2000",23010.0128174584
"LFRESC","47","2000",3084.76379789934
"LFRESC","49","2000",7802.67239711443
"LFRESC","51","2000",8687.14869721324
"LFRESC","53","2000",550.070057310912
"LFRESC","55","2000",3877.01776212178
"LFRESC","57","2000",767.156902077664
"LFRESC","61","2000",742.664404376905
"LFRESC","63","2000",3164.46804447889
"LFRESC","65","2000",3927.7847907353
"LFRESC","67","2000",26279.7374411194
"LFRESC","69","2000",146478.783872631
"LFRESC","71","2000",6821.48889758844
"LFRESC","73","2000",2585.4876081441
"LFRESC","75","2000",8773.92624849587
"LFRESC","77","2000",58235.3873613675
"LFRESC","79","2000",414.376286222493
"LFRESC","81","2000",6321.50957703053
"LFRESC","83","2000",11083.3927467656
"LFRESC","85","2000",16273.5490656057
"LFRESC","87","2000",12953.8281299128
"LFRESC","89","2000",8970.67672671648
"LFRESC","91","2000",1924.17781994109
"LFRESC","93","2000",9229.1131745728
"LFRESC","95","2000",1970.25733109721
"LFRESC","97","2000",11016.4283138149
"LFRESC","99","2000",6228.93205229476
"LFRESC","101","2000",63858.7077487266
"LFRESC","103","2000",2888.52679100491
"LFRESC","105","2000",5474.18303841264
"LFRESC","107","2000",13075.9123277936
"LFRESC","109","2000",2790.62483792217
"LFRESC","111","2000",340.851939056565
"LFRESC","113","2000",4430.19569916318
"LFRESC","115","2000",1240.12887509426
"LFRESC","117","2000",16626.6690782894
"LFRESC","119","2000",12579.3377591389
"LFRESC","121","2000",2286.22600388935
"LFRESC","123","2000",92557.4793183332
"LFRESC","125","2000",4563.47866618118
"LFRESC","500","2000",1362104.41576522
"LFRESC","3","2001",7059.89089967902
"LFRESC","7","2001",5251.72742459169
"LFRESC","9","2001",1793.96493923469
"LFRESC","11","2001",1821.28020515456
"LFRESC","15","2001",7609.25473199843
"LFRESC","17","2001",985.148093972828
"LFRESC","19","2001",5579.65504372312
"LFRESC","21","2001",3440.49823860415
"LFRESC","23","2001",1637.7800758725
"LFRESC","25","2001",1734.11285953772
"LFRESC","27","2001",1840.38974298795
"LFRESC","29","2001",12294.6978108201
"LFRESC","33","2001",864.875575978132
"LFRESC","37","2001",26530.5148858327
"LFRESC","39","2001",11912.8654930312
"LFRESC","41","2001",293325.854851287
"LFRESC","43","2001",18430.5289697814
"LFRESC","45","2001",24138.6607181409
"LFRESC","47","2001",3101.22315931409
"LFRESC","49","2001",8036.22188005164
"LFRESC","51","2001",8870.61830305273
"LFRESC","53","2001",548.171980628056
"LFRESC","55","2001",3891.57875145006
"LFRESC","57","2001",788.553190057235
"LFRESC","61","2001",732.860866183579
"LFRESC","63","2001",3270.18777890977
"LFRESC","65","2001",3866.79249847524
"LFRESC","67","2001",26851.639850773
"LFRESC","69","2001",150848.848575924
"LFRESC","71","2001",6920.32553163576
"LFRESC","73","2001",2529.45479639894
"LFRESC","75","2001",9621.47914369747
"LFRESC","77","2001",59623.2572000969
"LFRESC","79","2001",403.938402244455
"LFRESC","81","2001",6409.91209247914
"LFRESC","83","2001",11165.2552846185
"LFRESC","85","2001",16652.7795649079
"LFRESC","87","2001",13152.141551754
"LFRESC","89","2001",8863.10116141197
"LFRESC","91","2001",1974.54425951633
"LFRESC","93","2001",9403.1785065044
"LFRESC","95","2001",2014.19999249526
"LFRESC","97","2001",11182.8821981899
"LFRESC","99","2001",6194.44441796104
"LFRESC","101","2001",64864.5673549356
"LFRESC","103","2001",2926.58862243215
"LFRESC","105","2001",5536.10186351902
"LFRESC","107","2001",13197.3057022985
"LFRESC","109","2001",2875.7552669627
"LFRESC","111","2001",334.280573461721
"LFRESC","113","2001",4633.70729260479
"LFRESC","115","2001",1225.33526225416
"LFRESC","117","2001",16843.2776257784
"LFRESC","119","2001",12853.7237376839
"LFRESC","121","2001",2301.83216542989
"LFRESC","123","2001",97444.5065244204
"LFRESC","125","2001",4603.4862905184
"LFRESC","500","2001",1389220.21257415
"LFRESC","3","2002",7183.41610276493
"LFRESC","7","2002",5352.11287107073
"LFRESC","9","2002",1739.27362481721
"LFRESC","11","2002",1965.69437453456
"LFRESC","15","2002",7679.90107053881
"LFRESC","17","2002",984.749817533116
